Timestamp,Census Tract,"On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how many empty beer or liquor bottles are visible in streets, yards, or alleys? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many cigarette or cigar butts or discarded cigarette packages  are on the sidewalk or in the gutters? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"",  how many condoms are present on the sidewalk, in the gutters, or street of block face? ","On a scale of 1 - 5, where 1 is ""None"" and 5 is ""A Lot"", how much garbage, litter, or broken glass in the street or on the sidewalks? ", Are there abandoned cars in the neighborhood? How many do you see? ,"On a scale of 1-5 where 1 is ""Friendly Responses / Greetings / Helpful"" and 5 is ""Treated with Suspicion"", How were you regarded by the people in the block face?","On a scale of 1 - 4, where 1 is ""Very well kept / good condition"" and 4 is ""Poor / badly deteriorated condition"", in general, how would you rate the condition of buildings on the block face? (includes residential buildings, recreational facilities, manufacturing plants, business / industrial headquarters, etc)","Is there graffiti or evidence of graffiti that has been painted over on buildings, signs, or walls? (Questions 22-23)","On a scale of 1 - 4, where 1 is ""No fencing"" and 4 is ""High mesh fencing with barbed wire or spiked tops"", is there fencing and what kind? (includes all property)",Are any commercial/residential buildings being renovated?,What kinds of establishments are there on the block face? Select all that apply.,"On a scale of 1-3, where 1 is ""Few or none"" and 3 is a ""Most/all of it"", how many trees are linking the street of the block face? ",Is there public transportation available in the block face? ,Are private security guards visible?,Is there a police officer visible? ,Image #1,"Full Address of Block Face in Image #1 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #1,Image #2,"Full Address of Block Face in Image #2 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #2,Image #3,"Full Address of Block Face in Image #3 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #3,Image #4,Other thoughts or comments for Image #4,"Full Address of Block Face in Image #4 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Image #5,"Full Address of Block Face in Image #5 (Street Number, Street Name, City, State, Zip Code). E.g.: 2128 Oxford Street, Berkeley, CA, 94704.",Other thoughts or comments for Image #5,Image #1 coordinates,Image #2 coordinates,Image #3 coordinates,Image #4 coordinates,Image #5 coordinates
10/23/2018 23:39:25,4212.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,Yes,2.0,No,"Parks, Playgrounds",3.0,No,No,No,https://drive.google.com/open?id=1VVe6j7axGUwCQ-9DrOHXFDUWUSgMfFLD,"31-7 San Mateo Rd. Berekeley, CA, 94709",political message,https://drive.google.com/open?id=1hvgkXwjF7nCBqh3KJHfIUq74Kh3IK-3m,"31-7 San Mateo Rd. Berekeley, CA, 9470",graffiti sign,https://drive.google.com/open?id=1rZdHJcO1iHSKJi3YY49HKhf-TLsFvZQd,"31-7 San Mateo Rd. Berekeley, CA, 9470",political participation,https://drive.google.com/open?id=1d9L1mT4TeWTCUF-dt8Ux4UUuLToeIi0O,graffitti ,"31-7 San Mateo Rd. Berekeley, CA, 9470",https://drive.google.com/open?id=17eubdPtUEOIHNSKCgPT3hIoG3G1PvARH,"31-7 San Mateo Rd. Berekeley, CA, 9470",free books. proof of safety,"(37.8975481, -122.2752271)","(37.8975481, -122.2752271)","(37.8975481, -122.2752271)","(37.8975481, -122.2752271)","(37.8975481, -122.2752271)"
10/23/2018 23:44:07,4033.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,Yes,2.0,Yes,"Banks or credit unions, Bars and alcoholic beverage services, Bodega deli corner-store convenience store, Community center, Eating places/restaurants, Public library, Post office, Schools or daycare centers, Warehouses",2.0,Yes,No,Yes,https://drive.google.com/open?id=1x5g6gz5evGxooff8FsWU4k3dUesXutIM,"12th and Madison Street, Oakland, CA 94610",Car with recently smashed windows,https://drive.google.com/open?id=17fWENsUmlrU5pFKCM8NfrIHWXVV6ndSd,"125 14th Street, Oakland, CA 94610",Mural on public library,https://drive.google.com/open?id=1BtpVvRwMF5NUqEEghjvWjt-_DA29Q5cr,"171 12th Street, Oakland, CA 94610","American Indian Model Schools building, indication of diverse locality",https://drive.google.com/open?id=1yu-C0eBnxBE-E1VMd4vgMvkUnr1vMdb8,"Trash can, overflowing but not interfering with foot traffic. Likely emptied the previous morning, not on a Sunday morning yet. Maintenance workers on strike perhaps?","12th and Oak Street, Oakland, CA 94610",,,,"[37.7968069, -122.2670203]","[37.8009666, -122.263703210737]","[37.8002714527687, -122.265490617566]","[37.7970308, -122.2654173]",
10/23/2018 23:45:03,4007.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,No,2.0,Yes,"Parks, Playgrounds",3.0,Yes,No,No,https://drive.google.com/open?id=1gMLbnqF8spsrUmHUQ9nTypm-pGpB1Hov,"5700 Martin Luther King Jr Way, Oakland, CA 94609","C.H.O.R.I ( Children’s Hospital Oakland Research institution ) it is a biomedical research institute affiliated with California’s pediatric medical center, whose mission is to research problems that threaten the health of children and educate those who work to solve these problems.",https://drive.google.com/open?id=1vhcwCdj-q2HudjJBKqOWrI_SelTFKxNG,"5714 Martin Luther King Jr Way, Oakland, CA 94609","North Oakland Senior Center, it offers a variety of services, social and recreation programs to meet the needs of senior people, such as Travel Program; Special Events: Fundraising Flea Market, Holiday Party, Monthly Birthday Lunch; Dancing; Group Walking Program; Classes: Computer, Exercise, Art, Aerobics, Yoga, Tai Chi; Food Services and so on.",https://drive.google.com/open?id=1OmzGennX_yrKVLCOr094loTC7tHNC4Ft,"5707 Dover St, Oakland, CA 94609",There is a lot of stuff here for toddlers and older infants. That includes the playground equipment but also things like a toy truck and high chairs. There is shade and a flower garden. The stuff is not in the best condition but none of it is dangerous.,,,,,,,"(37.8417578, -122.2723135)","(37.8417578, -122.2723135)","[37.8427123394632, -122.267883482115]",,
10/24/2018 0:03:06,4031.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,No,2.0,No,"Bars and alcoholic beverage services, Eating places/restaurants, Professional offices (doctor dentist lawyer accountant real estate), Supermarkets/grocery stores",3.0,No,No,No,https://drive.google.com/open?id=1JLtcYfkzsQVn5RqtqwCPrv1msF8Q8Fuz," 499 9th St, Oakland, CA 94607","This block is a part of the scenic route of Old Oakland. Beautifully old, upkept architecture lines the block. This block seems out of place compared to the environment around it and seems more geared toward tourists.",https://drive.google.com/open?id=1-CMPDKiOctfAB_AZGI25-iSwCA_miqEc,"465 9th St, Oakland, CA 94607","These are decorations put up for Dia de Los Muertos which occurs from October 31st to November 2nd. There are Stickers of flowers on the ground as part of the ideology for Dia de los Muertos. This part of Oakland is very close, a mere 4 blocks from China town, so while the other streets have mandarin signs this street does not and is celebrating a Hispanic tradition.",https://drive.google.com/open?id=1sGXwRg8Nc3gntO_EWmy8GEDwjxBed4xk,"492 9th St, Oakland, CA 94607","There is a lot of open space for outdoor seating, however, there are only a few tables out. All the stores are expensive and cater to Hipsters with unique shops with a mix of the surrounding area. There is an immigration law firm, a family program building with many clothing shops and bars around. The neighborhood feels almost otherworldly and idealistic in comparison to the surrounding area with its pristine glass, and cleanliness.",,,,,,,"[37.801248, -122.274512]","[37.8009271, -122.2739317]","[37.8013752938667, -122.274367933985]",,
10/24/2018 0:06:50,401.0,2.0,2.0,1.0,3.0,0.0,3.0,3.0,Yes,2.0,Yes,"Auto repair/auto body shop, Liquor stores or Marijuana Dispensaries",2.0,Yes,No,No,https://drive.google.com/open?id=1gdkSHVPFXkFgVtUsEWcOWRKgueexK_qM,Intersection of 45th and MLK Jr Way,"I really liked seeing this quote on the block.  It really made me feel that the people there really valued the street life there, although it didn’t feel as if there was that much.  This combined with the plentiful amount of neighborhood watch signs made the place feel like a safe place to live.  I was kind of sad when somebody graffied over the name of the person quoted.",https://drive.google.com/open?id=13dRQUegGYJI2QnbvGEWqhKi0EKoaeVQJ,Somewhere on 43rd Street,"The support for the telephone poll was covered in stickers.  Although it could very well have been just one person’s artistic expression, the possibility that it could’ve been a collective effort made me appreciate the subtle yet ever-present spirit of the neighborhood. ",https://drive.google.com/open?id=10WC0UjDME9J66tWkzAVG3veYbhi4FGz5,"723 44th Street, Oakland, CA 94609","A public notice from the city informing the neighborhood about the renovation of an old house.  The layout and design of the house is posted, along with general notes.",https://drive.google.com/open?id=1lfSiXmYGuh96tbinfvEpp55zh457rd9c,"This was one of the may places in which graffiti on it.  I didn’t see any on the houses, but any abandoned places, along electrical boxes and telephone polls generally had graffiti.",Somewhere on 43rd Street,,,,"[37.801248, -122.274512]","[37.8009271, -122.2739317]","[37.8330555708682, -122.269243744937]","[37.7970308, -122.2654173]",
10/24/2018 0:07:49,4214.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,Yes,2.0,No,"Playgrounds, Schools or daycare centers",3.0,Yes,No,No,https://drive.google.com/open?id=1MbJXL7-MG0EvEb-Ng40ez1f6S_t1ZT2Q,"2314 Marin Ave., Berkeley, CA 94708",No front yards.,https://drive.google.com/open?id=1crXEZOA5UI_tmYB0hzAx-LEaHSzbX5jU,"2300 Marin Ave., Berkeley, CA 94708",Poorly maintained pavement.,https://drive.google.com/open?id=1Z4Nr-AhmXxtrpal_4uHt9PDJ5O_iQlBk,"2400 Marin Ave., Berkeley, CA 94708",Small amount of visible trash/litter.,https://drive.google.com/open?id=1H9erqF9ViAJovKIbFyWTQx0PJHKW2NEj,Kid-friendly. Visible crossing signs,"2348 Marin Ave., Berkeley, CA 94708",https://drive.google.com/open?id=1Y5QCbRe_uBkU_eQ0Or-U596PstAoJihP,"2334 Marin Ave., Berkeley, CA 94708",Rich backyard activity.,"[37.8932512, -122.2673427]","[37.893145, -122.26755]","[37.894146, -122.26598]","[37.8935136, -122.2668951]","[37.8934392040816, -122.267089612245]"
10/24/2018 9:25:35,4006.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,Yes,3.0,No,"Auto repair/auto body shop, Eating places/restaurants",2.0,Yes,No,No,https://drive.google.com/open?id=1qPP6Ttduoj3qvjEyN_GhI7qqNP8w3Ull,"598 55th St, Oakland, CA 94609","I did not get a chance to see the other side of this building, which I am assuming is the front side and maybe had better presentability. The side pictured is the side facing Shattuck Ave and it seemed like the graffiti may have been there for some time. ",https://drive.google.com/open?id=1ZN8xD_ELw0Nd8BdjosT8StbVxChnyVMK,"606 55th St, Oakland, CA 94609 ","Although I am not completly sure, it seemed that there might be some units in use perhaps, because of open windows and curtains. The building seemed really old and maybe unkempt.",https://drive.google.com/open?id=1T-Uddn1uHjbTlD42mbIeRC-XkLO48XdL,"610 55th St, Oakland, CA 94609","Such as in this picture, it seemed to me that a lot of the corner intersection in my area were where the garbage seemed more concentrated",https://drive.google.com/open?id=1hd9b8bVEXGHbZSoL6zc7M5sI2lhTEKN7,"There wasn't much action during my time there, but I did notice that for being a car services shop, the area surrounding the fence and inside looked pretty clean ","5443 Shattuck Ave, Oakland, CA 94606",https://drive.google.com/open?id=1sgNQkjLY-FoU8RqdzhNfOwKML556kBnv," 5501 Shattuck Ave, Oakland, CA 94609","Although it is not shown very clearly in the photo, the shop was closed during the time I was there and the front was locked off with a metal fence","[37.840529, -122.264318]","[37.8405375603596, -122.264909197988]","[37.8405252672661, -122.265005329979]","[37.840142244539, -122.264647177791]","[37.8405946530612, -122.264398867347]"
10/24/2018 0:22:47,4014.0,3.0,5.0,1.0,4.0,0.0,3.0,3.0,Yes,3.0,Yes,Supermarkets/grocery stores,3.0,No,No,No,https://drive.google.com/open?id=1iDPHq6xqG5escYQ0QOZmsDgD5nLuAeqp,"886, 32nd Street, Oakland, CA, 94612",This is a picture of an empty lot found at the end of 32nd St. near Market St. It has an example of some of the graffiti found in the area. ,https://drive.google.com/open?id=1FAKXbAIBCfm6bbpBfwVF6OtpVaQlphKI,"801, 32nd Street, Oakland, CA, 94612",This is a picture of the one commercial building found on the street. There was construction being done on it the day I made my observations. ,https://drive.google.com/open?id=1ZkwMckfEFFxLGM_y40rdiUXNSxHZ5bue,"826, 32nd Street, Oakland, CA, 94612",This is a picture of a neighborhood watch sign posted on the street.,https://drive.google.com/open?id=1HbKurZjl08bC8Riin4OM-VwvTFFWwm2k,This is a picture that illustrates the juxtaposition of pleasant foliage and trash on the street.,"816, 32nd Street, Oakland, CA, 94612",,,,"[37.8224004203091, -122.275514973245]","[37.821891, -122.273333]","[37.822157835833, -122.273964790305]","[37.8221174173169, -122.273706424571]",
10/24/2018 0:47:54,4201.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,No,2.0,No,,3.0,No,No,No,https://drive.google.com/open?id=1Ga4BJ__iRaoEHAhKAiBviuZ_OvUDZiB4,"1330 Portland Ave, Albany, California, 94706",Decorations for Halloween in the front yard,https://drive.google.com/open?id=1tx8Ho_Xx1IlxFvuFpD_8mt8ypY0i8ozk,"1332 Portland Ave, Albany, California, 94706",The statue of Maitreya Buddha outside the front door,https://drive.google.com/open?id=1hzlU7_SjwLDRwpupfoOU-k_HnfLSWM16,"703 Ramona Ave, Albany, California,94706",Sign for “Albany Stands United Against Hate”,https://drive.google.com/open?id=1u3ib_nXLFlTgqIY-VK_S300dqM98EUV_,,Statues of Chinese dragon in the front yard,https://drive.google.com/open?id=1O65zAQLyCMvEHNITuTaqrw5lANMMNuBc,,One residential house in good condition,"[37.894722144942, -122.290721317496]","[37.8947216849739, -122.290706426029]","[37.8946516712088, -122.290819053875]","(37.8947731, -122.2910214)","(37.8947731, -122.2910214)"
10/24/2018 11:32:54,4028.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,Yes,1.0,No,"Eating places/restaurants, Parks",3.0,No,No,No,https://drive.google.com/open?id=1B8mgqgMr73TtNQf_E9JZ21noLNMPUQv7,"500 William Street, Oakland, CA 94612","The bin and the sign is printed with graffiti, which makes the sign sort of unclear for people who really using it. ",https://drive.google.com/open?id=1xIkwtc-hbQ70ik1rdY7gGdKMVpFh4btG,"1911 Telegraph Ave, Oakland, CA 94612","It is a performing tent that is under construction, I think that provides lots of entertaining experience to the residents nearby, but it may also brings noise at the same time.",https://drive.google.com/open?id=1iWx8tFUqtY1hSvMxr_9Yles_V-WSr3KK,"1951 Telegraph Ave, Oakland, CA 94612","There are some stickers and graffiti on the traffic light, it makes the block looks less clean and safe. ",https://drive.google.com/open?id=1wGhTXP3HlKx7MQPZnOINYMHxPs45gxUV,"There is word graffiti on the light, which is the property of the apartment, it may make the resident concern about the safety.","500 William Street, Oakland, CA 94612",https://drive.google.com/open?id=1q7JXOIzW_YF99UHcsGTI-jUO-Ku7DFrM,"1990 Rashida Muhammad St, Oakland, CA 94612","The electric scooters all lay down on the street, it makes me wonder if there is lack of the rental station or people are being disrespectful and just put it on the street.","[37.809083, -122.269945]","[37.8085687916667, -122.27001425]","[37.8092978, -122.2698631]","[37.809083, -122.269945]","[37.8091978, -122.2713988]"
10/24/2018 0:53:13,4224.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,No,2.0,Yes,"Eating places/restaurants, Fast food or take-out places, Parks",2.0,No,No,Yes,https://drive.google.com/open?id=18mZS7kS-3zPXC7NFhEfKzBXd2pOh2Zgj,"4224 Oxford st, Berkeley. CA 94704 ",,https://drive.google.com/open?id=1Uc4xZnOrsAEOpFE0FfNPtSpaH_0wXSag,Virgiia street ,,https://drive.google.com/open?id=1f5EEXDr_nRh7KALe6-UK1H6SfDBMLUEL,"4224 Oxford st, Berkeley. CA 94704 ",,https://drive.google.com/open?id=1kk0-FHIWNGkIVignYS9zPLimDyNytfBa,,Virgiia street ,https://drive.google.com/open?id=1qIeM3XRHdrIkdpOn83nLMzaTbKBjAgaC,"4224 Oxford st, Berkeley. CA 94704 ",,"[37.8706709, -122.2659557]","(37.8752396, -122.2695878)","[37.8706709, -122.2659557]","(37.8752396, -122.2695878)","[37.8706709, -122.2659557]"
10/24/2018 0:53:41,4204.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,No,2.0,No,,3.0,Yes,No,No,https://drive.google.com/open?id=15D9ilPcDdOBpMqIy3erYm7tJWr5kHSn_,"944 Polk St, Albany, CA, 94706",Ocean View Park across from the block,https://drive.google.com/open?id=1PzYujrD9PAc79DbI5Wx5iz8W2PD82Ynu,"944 Polk St, Albany, CA, 94706","Very clean street, little to no visible garbage or uneven pavements",https://drive.google.com/open?id=16dYIFMPtjdEL0fptVEnTTPHmTDo76z-e,"944 Polk St, Albany, CA, 94706",Aesthetic is the typical residential block ,,,,,,,"[37.8885478935646, -122.303105265884]","[37.8885478935646, -122.303105265884]","[37.8885478935646, -122.303105265884]",,
10/24/2018 1:06:53,4205.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,No,2.0,Yes,"Community center, Eating places/restaurants, Fire station, Public library, Post office, Schools or daycare centers",3.0,Yes,No,No,https://drive.google.com/open?id=1SOC9Xl_OtGd7_NrzS8RB6RRuDhZd1P5r,"1212 Marin Ave, Albany, CA 94706",This was a very cute bird feeder set-up that was on one of the trees outside a home. I don't think one of these bird feeders would have lasted in Berkeley (not that there's any trees to put it anyway).,https://drive.google.com/open?id=1r895LEdAloEFP8fZUZshG3lU42llMC2U,"976 Cornell Ave, Albany, CA 94706",This was a heart-shaped rock lawn. A lot of the lawns here were very well-kept and fairly big.,https://drive.google.com/open?id=11XlUf-sBg3vLl541Mj7u0IB00V17iT_7,"949 Cornell Ave, Albany, CA 94706",Many of the fences to the home's backyard had elaborate fences/gates such as this one.,https://drive.google.com/open?id=1gCtigTIsgfpoWJ_ACsSguwSKWJyC0LLi,"I spotted many political signs on the front lawns of homes. As I was taking this picture, the owner of the home smiled and exclaimed ""yaaay!"" (She was probably thinking that I would post the picture in support or something.)  Another thing to note is that a lot of the signs were for the same candidate.","1214 Marin Ave, Albany, CA 94706",https://drive.google.com/open?id=16mt_F4DheSqgwcxhY2ecYsD1u0h2Ujmt,"Marin Ave, Albany, CA 94706",I was surprised to see a gas pipeline going through this neighborhood. (It was very loud.),"[37.8871681951544, -122.294685971463]","[37.8879691186669, -122.295583134159]","[37.8888377321918, -122.295648990273]","[37.8871797218604, -122.294627632217]","[37.8895069, -122.2849992]"
10/24/2018 9:08:59,4214.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,No,1.0,No,,1.0,No,No,No,https://drive.google.com/open?id=1XS9dH-DeL1mEnoiI0V545pixRIVKgG2_,"1953 Hopkins St, Berkeley, CA 94707",On the corner of Napa Avenue lies Epworth United Methodist Church with the LGBT pride flag waving. ,https://drive.google.com/open?id=1oNGuNGLIR1kHbPzpywKp2L_D3xo9aH_f,"1961 Napa Avenue, CA 94707",Signs exhibit the owner’s views on social justice issue such as immigration. ,https://drive.google.com/open?id=1g8QQAvoAUdIxcknBqcrSLMOzNs31aAaQ,"1951 Napa Avenue, CA 94707","On this particular side of the block, the front yards 
of the residents appear more maintained in comparison to the other side.
",https://drive.google.com/open?id=10DapGgYZ9P6XfysBDaEMrHbrHQuvPoyV,Posters captioned: “We All Belong Here We Will Defend Each Other” “Everyone is Welcome Here” which highlight Berkeley's progressive political views.,"1959 Napa Avenue, CA 94707",,,,"[37.887229, -122.2734674]","[37.8873484690157, -122.274302446425]","[37.8871652265574, -122.274514425632]","[37.8873129368372, -122.274345773441]",
10/24/2018 1:03:26,4202.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,No,1.0,No,,2.0,No,No,No,https://drive.google.com/open?id=1u1RtxQqTYtQuulY3zt4mHKlb1dCNfXyi,"712 Kains Ave, Albany, CA 94706","This image shows a large building that seems to be either a large house or a duplex. This block was a residential block with houses, apartments and duplexes. ",https://drive.google.com/open?id=1idehI25XKTYmR4YwY64z0ete_m8sYSXM,"545 Kains Ave, Albany, CA 94706",This image depicts a nicely decorated house for the upcoming Halloween holiday. This may reflect the moderate affluence in this particular neighborhood because this family has available income to allocate to seasonal decorations.,https://drive.google.com/open?id=1RtVBL6DyY0UbG985CRKESgbgFh-R1wu6,,"This image represents the cleanliness of this area. Because I went to observe this census tract quite late at night, there were not people in the area. ",,,,,,,"[37.8933100950488, -122.299080770544]","[37.896146714299, -122.299785019405]","(37.8944611, -122.2974624)",,
10/24/2018 1:41:32,4201.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,Yes,2.0,Yes,"Parks, Playgrounds, Schools or daycare centers",3.0,No,No,No,https://drive.google.com/open?id=1Z-oucLPwuNFEBHzbXqnT1E07MbZDRVii,"1325 Portland Ave, Albany, CA 94706","Photos of the community gardens at Memorial Park in Albany, CA",https://drive.google.com/open?id=1VyPhxcdSZh1jTIO-GBZx-4cBklD-9jgb,"1325 Portland Ave, Albany, CA 94706","Recreational facilities at Memorial Park: enclosed playground for toddlers (top), resident exiting dog park (middle left), public grill/fire pit area (middle right), families gathered at large play structure (bottom)",https://drive.google.com/open?id=1hmxtpogSza0gp39VtSjKiKAJJvEhmqhV,"1325 Portland Ave, Albany, CA 94706","Waste management/vandalism: (top) graffiti on a table near the enclosed playground; (bottom - left to right) a grill pit filled with litter, waste management compost bins, one of several trash/recycle/compost containers surrounding the playground",https://drive.google.com/open?id=1DQw3ksHcZY6RZS3AtRWYe5G6b4IQq_p4,"KISS: Kids Speaking Spanish, a Spanish-immersion pre-school program. ","1331 Portland Ave, Albany, CA 94706",https://drive.google.com/open?id=1Cc6LsfCBiCVMPN1vklNMbuMLmi4os0Aa,"635 Carmel Ave., Albany, CA 94706",One of several houses on the block that displayed political signs on their property.,"[37.89559215, -122.290822536266]","[37.89559215, -122.290822536266]","[37.89559215, -122.290822536266]","[37.8948849185349, -122.290664283144]","[37.8956399683506, -122.289902173869]"
